id,target_date,times,num_set,kind,winning,created_at,updated_at
1424,2019-09-23,1417.0,"20,24,26,32,38,41",6,0.0,2019-08-22 23:06:37.919329,2019-09-23 21:10:20.434791
1425,2019-09-23,1417.0,"18,28,29,35,38,41",6,0.0,2019-08-22 23:06:39.159172,2019-09-23 21:10:21.374138
1376,2019-08-22,1408.0,"02,07,11,14,20,27",6,0.0,2019-08-22 23:05:27.766807,2019-08-22 23:08:11.426423
1429,2019-08-23,331.0,"01,03,14,22,29,30,33",7,0.0,2019-08-22 23:07:30.229202,2019-08-24 19:26:25.566094
1427,2019-08-23,331.0,"10,11,15,19,22,26,33",7,0.0,2019-08-22 23:07:27.549516,2019-08-24 19:26:29.290323
1430,2019-08-23,331.0,"08,09,19,20,30,33,37",7,0.0,2019-08-22 23:07:31.389149,2019-08-24 19:26:35.862319
1387,2019-08-29,1410.0,"06,12,18,23,35,40",6,0.0,2019-08-22 23:05:43.669458,2019-08-31 17:14:46.831271
1431,2019-08-30,332.0,"02,07,11,14,20,27,37",7,0.0,2019-08-22 23:07:32.543769,2019-08-31 17:14:58.308698
1432,2019-08-30,332.0,"10,11,15,19,22,26,33",7,0.0,2019-08-22 23:07:33.701216,2019-08-31 17:14:58.989230
1433,2019-08-30,332.0,"09,16,22,32,35,36,37",7,0.0,2019-08-22 23:07:34.845402,2019-08-31 17:14:59.839138
1434,2019-08-30,332.0,"01,03,14,22,29,30,33",7,0.0,2019-08-22 23:07:36.013226,2019-08-31 17:15:00.692390
1435,2019-08-30,332.0,"08,09,19,20,30,33,37",7,0.0,2019-08-22 23:07:37.157519,2019-08-31 17:15:01.544130
1394,2019-09-02,1411.0,"20,24,26,32,38,41",6,0.0,2019-08-22 23:05:53.227250,2019-09-02 21:59:53.387376
1436,2019-09-06,333.0,"02,07,11,14,20,27,37",7,0.0,2019-08-22 23:07:38.337331,2019-09-07 11:13:22.490303
1437,2019-09-06,333.0,"10,11,15,19,22,26,33",7,0.0,2019-08-22 23:07:39.530515,2019-09-07 11:13:23.261022
1438,2019-09-06,333.0,"09,16,22,32,35,36,37",7,0.0,2019-08-22 23:07:41.121571,2019-09-07 11:13:24.217470
1439,2019-09-06,333.0,"01,03,14,22,29,30,33",7,0.0,2019-08-22 23:07:42.293300,2019-09-07 11:13:25.180972
1440,2019-09-06,333.0,"08,09,19,20,30,33,37",7,0.0,2019-08-22 23:07:43.635211,2019-09-07 11:13:26.131214
1401,2019-09-09,1413.0,"02,07,11,14,20,27",6,0.0,2019-08-22 23:06:05.861169,2019-09-15 13:22:45.535290
1408,2019-09-12,1414.0,"02,08,14,19,22,35",6,0.0,2019-08-22 23:06:16.059037,2019-09-15 13:22:59.845138
1441,2019-09-13,334.0,"02,07,11,14,20,27,37",7,0.0,2019-08-22 23:07:44.810591,2019-09-15 13:23:08.349379
1442,2019-09-13,334.0,"10,11,15,19,22,26,33",7,0.0,2019-08-22 23:07:45.989940,2019-09-15 13:23:09.046381
1443,2019-09-13,334.0,"09,16,22,32,35,36,37",7,0.0,2019-08-22 23:07:47.162041,2019-09-15 13:23:09.910253
1444,2019-09-13,334.0,"01,03,14,22,29,30,33",7,0.0,2019-08-22 23:07:48.341597,2019-09-15 13:23:10.775872
1445,2019-09-13,334.0,"08,09,19,20,30,33,37",7,0.0,2019-08-22 23:07:49.831611,2019-09-15 13:23:11.641112
1415,2019-09-16,1415.0,"18,28,29,35,38,41",6,0.0,2019-08-22 23:06:25.786188,2019-09-16 21:37:17.421577
1446,2019-09-20,335.0,"02,07,11,14,20,27,37",7,0.0,2019-08-22 23:07:51.006328,2019-09-21 09:06:55.409547
1447,2019-09-20,335.0,"10,11,15,19,22,26,33",7,0.0,2019-08-22 23:07:56.462554,2019-09-21 09:06:57.317374
1448,2019-09-20,335.0,"09,16,22,32,35,36,37",7,0.0,2019-08-22 23:07:57.631103,2019-09-21 09:06:58.553286
1449,2019-09-20,335.0,"01,03,14,22,29,30,33",7,0.0,2019-08-22 23:07:58.795437,2019-09-21 09:07:00.064011
1450,2019-09-20,335.0,"08,09,19,20,30,33,37",7,0.0,2019-08-22 23:08:00.450435,2019-09-21 09:07:01.938993
1422,2019-09-23,1417.0,"06,12,18,23,35,40",6,0.0,2019-08-22 23:06:35.196783,2019-09-23 21:10:18.549832
1451,2019-09-26,1418.0,"02,07,11,14,20,27",6,0.0,2019-09-26 21:12:11.722195,2019-09-26 21:13:35.606069
1452,2019-09-26,1418.0,"09,18,25,28,30,40",6,0.0,2019-09-26 21:12:13.095191,2019-09-26 21:13:36.276420
1453,2019-09-26,1418.0,"01,08,11,19,27,33",6,0.0,2019-09-26 21:12:14.388662,2019-09-26 21:13:37.109216
1454,2019-09-26,1418.0,"06,15,22,31,35,42",6,0.0,2019-09-26 21:12:15.661064,2019-09-26 21:13:37.948128
1455,2019-09-26,1418.0,"11,16,19,22,33,43",6,0.0,2019-09-26 21:12:16.914167,2019-09-26 21:13:38.790460
1503,2019-09-27,336.0,"02,08,22,26,29,35,36",7,0.0,2019-09-26 21:14:37.694950,2019-09-28 09:47:43.623919
1504,2019-09-27,336.0,"04,12,16,24,28,32,36",7,0.0,2019-09-26 21:14:39.074668,2019-09-28 09:47:44.572393
1505,2019-09-27,336.0,"03,04,09,10,11,14,27",7,0.0,2019-09-26 21:14:40.366315,2019-09-28 09:47:45.520767
1456,2019-09-30,1419.0,"02,07,11,14,20,27",6,0.0,2019-09-26 21:12:18.155761,2019-10-01 21:12:49.113808
1457,2019-09-30,1419.0,"09,18,25,28,30,40",6,0.0,2019-09-26 21:12:19.372895,2019-10-01 21:12:49.858592
1458,2019-09-30,1419.0,"01,08,11,19,27,33",6,0.0,2019-09-26 21:12:20.595022,2019-10-01 21:12:50.919952
1459,2019-09-30,1419.0,"06,15,22,31,35,42",6,0.0,2019-09-26 21:12:22.228394,2019-10-01 21:12:51.960008
1460,2019-09-30,1419.0,"11,16,19,22,33,43",6,0.0,2019-09-26 21:12:23.833492,2019-10-01 21:12:53.037704
1462,2019-10-03,1420.0,"09,18,25,28,30,40",6,0.0,2019-09-26 21:12:26.236451,2019-10-04 20:38:33.447323
1463,2019-10-03,1420.0,"01,08,11,19,27,33",6,0.0,2019-09-26 21:12:27.625358,2019-10-04 20:38:35.013439
1464,2019-10-03,1420.0,"06,15,22,31,35,42",6,0.0,2019-09-26 21:12:28.822282,2019-10-04 20:38:36.230876
1465,2019-10-03,1420.0,"11,16,19,22,33,43",6,0.0,2019-09-26 21:12:30.013636,2019-10-04 20:38:37.501665
1506,2019-10-04,337.0,"02,07,11,14,20,27,37",7,0.0,2019-09-26 21:14:41.650477,2019-10-04 20:38:47.680942
1508,2019-10-04,337.0,"02,08,22,26,29,35,36",7,0.0,2019-09-26 21:14:44.245990,2019-10-04 20:38:49.251537
1509,2019-10-04,337.0,"04,12,16,24,28,32,36",7,0.0,2019-09-26 21:14:45.527512,2019-10-04 20:38:50.133222
1510,2019-10-04,337.0,"03,04,09,10,11,14,27",7,0.0,2019-09-26 21:14:46.823971,2019-10-04 20:38:51.011633
1466,2019-10-07,1421.0,"02,07,11,14,20,27",6,5.0,2019-09-26 21:12:31.594076,2019-10-08 22:39:50.231212
1467,2019-10-07,1421.0,"09,18,25,28,30,40",6,0.0,2019-09-26 21:12:33.165125,2019-10-08 22:39:50.944545
1468,2019-10-07,1421.0,"01,08,11,19,27,33",6,0.0,2019-09-26 21:12:34.387099,2019-10-08 22:39:51.827239
1469,2019-10-07,1421.0,"06,15,22,31,35,42",6,0.0,2019-09-26 21:12:35.569166,2019-10-08 22:39:52.737131
1471,2019-10-10,1422.0,"02,07,11,14,20,27",6,0.0,2019-09-26 21:12:37.980556,2019-10-10 21:36:58.745955
1472,2019-10-10,1422.0,"09,18,25,28,30,40",6,0.0,2019-09-26 21:12:39.172027,2019-10-10 21:36:59.594035
1473,2019-10-10,1422.0,"01,08,11,19,27,33",6,0.0,2019-09-26 21:12:40.355088,2019-10-10 21:37:01.038350
1474,2019-10-10,1422.0,"06,15,22,31,35,42",6,0.0,2019-09-26 21:12:41.545110,2019-10-10 21:37:02.556131
1475,2019-10-10,1422.0,"11,16,19,22,33,43",6,0.0,2019-09-26 21:12:42.737188,2019-10-10 21:37:04.047195
1511,2019-10-11,338.0,"02,07,11,14,20,27,37",7,0.0,2019-09-26 21:14:48.490842,2019-10-11 21:09:10.697935
1513,2019-10-11,338.0,"02,08,22,26,29,35,36",7,0.0,2019-09-26 21:14:51.314879,2019-10-11 21:09:15.632100
1514,2019-10-11,338.0,"04,12,16,24,28,32,36",7,0.0,2019-09-26 21:14:52.764144,2019-10-11 21:09:16.801243
1515,2019-10-11,338.0,"03,04,09,10,11,14,27",7,0.0,2019-09-26 21:14:55.011728,2019-10-11 21:09:19.025086
1476,2019-10-14,1423.0,"02,07,11,14,20,27",6,0.0,2019-09-26 21:12:43.939372,2019-10-14 21:04:54.565020
1477,2019-10-14,1423.0,"09,18,25,28,30,40",6,0.0,2019-09-26 21:12:45.110997,2019-10-14 21:04:55.306325
1478,2019-10-14,1423.0,"01,08,11,19,27,33",6,0.0,2019-09-26 21:12:46.297024,2019-10-14 21:04:56.214683
1479,2019-10-14,1423.0,"06,15,22,31,35,42",6,0.0,2019-09-26 21:12:47.474644,2019-10-14 21:04:57.151016
1481,2019-10-17,1424.0,"02,07,11,14,20,27",6,0.0,2019-09-26 21:12:50.216942,2019-10-18 22:57:41.079882
1482,2019-10-17,1424.0,"09,18,25,28,30,40",6,0.0,2019-09-26 21:12:51.398882,2019-10-18 22:57:41.829703
1483,2019-10-17,1424.0,"01,08,11,19,27,33",6,0.0,2019-09-26 21:12:52.592892,2019-10-18 22:57:42.759027
1484,2019-10-17,1424.0,"06,15,22,31,35,42",6,0.0,2019-09-26 21:12:54.150980,2019-10-18 22:57:43.677963
1485,2019-10-17,1424.0,"11,16,19,22,33,43",6,0.0,2019-09-26 21:12:55.344529,2019-10-18 22:57:44.598615
1517,2019-10-18,339.0,"06,12,18,24,30,31,34",7,0.0,2019-09-26 21:14:58.076546,2019-10-18 22:57:54.520884
1518,2019-10-18,339.0,"02,08,22,26,29,35,36",7,0.0,2019-09-26 21:14:59.388260,2019-10-18 22:57:55.453485
1486,2019-10-21,1425.0,"02,07,11,14,20,27",6,0.0,2019-09-26 21:12:56.524360,2019-10-21 22:50:21.515379
1487,2019-10-21,1425.0,"09,18,25,28,30,40",6,0.0,2019-09-26 21:12:58.074075,2019-10-21 22:50:22.870419
1488,2019-10-21,1425.0,"01,08,11,19,27,33",6,0.0,2019-09-26 21:12:59.260430,2019-10-21 22:50:24.305541
1489,2019-10-21,1425.0,"06,15,22,31,35,42",6,0.0,2019-09-26 21:13:00.458136,2019-10-21 22:50:25.893013
1490,2019-10-21,1425.0,"11,16,19,22,33,43",6,0.0,2019-09-26 21:13:01.633496,2019-10-21 22:50:27.796431
1491,2019-10-24,1426.0,"02,07,11,14,20,27",6,0.0,2019-09-26 21:13:02.819678,2019-10-26 22:04:16.875644
1493,2019-10-24,1426.0,"01,08,11,19,27,33",6,0.0,2019-09-26 21:13:05.932911,2019-10-26 22:04:18.852768
1494,2019-10-24,1426.0,"06,15,22,31,35,42",6,0.0,2019-09-26 21:13:07.130572,2019-10-26 22:04:20.358371
1495,2019-10-24,1426.0,"11,16,19,22,33,43",6,0.0,2019-09-26 21:13:08.320070,2019-10-26 22:04:21.510962
1496,2019-10-28,1427.0,"02,07,11,14,20,27",6,0.0,2019-09-26 21:13:09.549026,2019-10-29 07:40:57.181773
1497,2019-10-28,1427.0,"09,18,25,28,30,40",6,0.0,2019-09-26 21:13:10.837228,2019-10-29 07:40:57.869350
1498,2019-10-28,1427.0,"01,08,11,19,27,33",6,0.0,2019-09-26 21:13:12.394191,2019-10-29 07:40:58.727347
1500,2019-10-28,1427.0,"11,16,19,22,33,43",6,0.0,2019-09-26 21:13:14.852138,2019-10-29 07:41:00.444695
1501,2019-09-27,336.0,"02,07,11,14,20,27,37",7,0.0,2019-09-26 21:14:34.731048,2019-09-28 09:47:41.920994
1502,2019-09-27,336.0,"06,12,18,24,30,31,34",7,0.0,2019-09-26 21:14:36.026230,2019-09-28 09:47:42.678990
1461,2019-10-03,1420.0,"02,07,11,14,20,27",6,0.0,2019-09-26 21:12:25.036890,2019-10-04 20:38:32.440659
1507,2019-10-04,337.0,"06,12,18,24,30,31,34",7,0.0,2019-09-26 21:14:42.952508,2019-10-04 20:38:48.382390
1470,2019-10-07,1421.0,"11,16,19,22,33,43",6,0.0,2019-09-26 21:12:36.766536,2019-10-08 22:39:53.617199
1512,2019-10-11,338.0,"06,12,18,24,30,31,34",7,0.0,2019-09-26 21:14:49.779422,2019-10-11 21:09:12.870581
1480,2019-10-14,1423.0,"11,16,19,22,33,43",6,0.0,2019-09-26 21:12:49.027984,2019-10-14 21:04:58.083285
1516,2019-10-18,339.0,"02,07,11,14,20,27,37",7,0.0,2019-09-26 21:14:56.341296,2019-10-18 22:57:53.786441
1519,2019-10-18,339.0,"04,12,16,24,28,32,36",7,0.0,2019-09-26 21:15:00.676773,2019-10-18 22:57:56.375985
1520,2019-10-18,339.0,"03,04,09,10,11,14,27",7,0.0,2019-09-26 21:15:02.396316,2019-10-18 22:57:57.307185
1492,2019-10-24,1426.0,"09,18,25,28,30,40",6,0.0,2019-09-26 21:13:04.745261,2019-10-26 22:04:17.729426
1521,2019-10-25,340.0,"02,07,11,14,20,27,37",7,0.0,2019-09-26 21:15:03.683323,2019-10-26 22:04:41.239707
1522,2019-10-25,340.0,"06,12,18,24,30,31,34",7,0.0,2019-09-26 21:15:04.975625,2019-10-26 22:04:42.178446
1523,2019-10-25,340.0,"02,08,22,26,29,35,36",7,0.0,2019-09-26 21:15:06.272440,2019-10-26 22:04:43.318580
1524,2019-10-25,340.0,"04,12,16,24,28,32,36",7,0.0,2019-09-26 21:15:07.568401,2019-10-26 22:04:44.503985
1525,2019-10-25,340.0,"03,04,09,10,11,14,27",7,0.0,2019-09-26 21:15:09.245771,2019-10-26 22:04:45.640567
1499,2019-10-28,1427.0,"06,15,22,31,35,42",6,0.0,2019-09-26 21:13:13.683011,2019-10-29 07:40:59.586030
1551,2019-10-31,1428.0,"02,07,11,14,20,27",6,0.0,2019-11-02 16:57:43.162953,2019-11-02 16:58:50.025018
1552,2019-10-31,1428.0,"05,18,25,29,33,41",6,0.0,2019-11-02 16:57:44.321140,2019-11-02 16:58:50.692116
1553,2019-10-31,1428.0,"16,18,21,26,35,42",6,5.0,2019-11-02 16:57:45.477108,2019-11-02 16:58:51.520965
1554,2019-10-31,1428.0,"02,18,22,26,38,43",6,0.0,2019-11-02 16:57:46.631379,2019-11-02 16:58:52.364660
1555,2019-10-31,1428.0,"04,16,19,33,36,42",6,5.0,2019-11-02 16:57:47.786595,2019-11-02 16:58:53.195645
1526,2019-11-01,341.0,"02,07,11,14,20,27,37",7,0.0,2019-11-02 16:54:14.983377,2019-11-02 16:59:15.995319
1527,2019-11-01,341.0,"06,12,18,24,30,31,34",7,0.0,2019-11-02 16:54:16.189991,2019-11-02 16:59:16.657121
1528,2019-11-01,341.0,"09,15,21,24,29,32,33",7,0.0,2019-11-02 16:54:17.389808,2019-11-02 16:59:17.587664
1529,2019-11-01,341.0,"01,08,15,26,30,31,36",7,0.0,2019-11-02 16:54:18.588932,2019-11-02 16:59:18.414056
1530,2019-11-01,341.0,"04,15,22,23,30,33,36",7,0.0,2019-11-02 16:54:19.790842,2019-11-02 16:59:19.235882
1556,2019-11-04,1429.0,"02,07,11,14,20,27",6,0.0,2019-11-02 16:57:48.938840,2019-11-09 11:11:16.328377
1557,2019-11-04,1429.0,"05,18,25,29,33,41",6,0.0,2019-11-02 16:57:50.094064,2019-11-09 11:11:17.278417
1558,2019-11-04,1429.0,"16,18,21,26,35,42",6,0.0,2019-11-02 16:57:51.246490,2019-11-09 11:11:18.450698
1559,2019-11-04,1429.0,"02,18,22,26,38,43",6,0.0,2019-11-02 16:57:52.401077,2019-11-09 11:11:19.863519
1560,2019-11-04,1429.0,"04,16,19,33,36,42",6,0.0,2019-11-02 16:57:53.566571,2019-11-09 11:11:21.613263
1561,2019-11-07,1430.0,"02,07,11,14,20,27",6,0.0,2019-11-02 16:57:54.728440,2019-11-09 11:11:32.660015
1562,2019-11-07,1430.0,"05,18,25,29,33,41",6,0.0,2019-11-02 16:57:55.881855,2019-11-09 11:11:33.985068
1563,2019-11-07,1430.0,"16,18,21,26,35,42",6,0.0,2019-11-02 16:57:57.206089,2019-11-09 11:11:35.117828
1564,2019-11-07,1430.0,"02,18,22,26,38,43",6,0.0,2019-11-02 16:57:58.357333,2019-11-09 11:11:36.244376
1565,2019-11-07,1430.0,"04,16,19,33,36,42",6,0.0,2019-11-02 16:57:59.511385,2019-11-09 11:11:37.388813
1531,2019-11-08,342.0,"02,07,11,14,20,27,37",7,0.0,2019-11-02 16:54:20.991088,2019-11-09 11:12:05.370695
1532,2019-11-08,342.0,"06,12,18,24,30,31,34",7,0.0,2019-11-02 16:54:22.189140,2019-11-09 11:12:06.282463
1533,2019-11-08,342.0,"09,15,21,24,29,32,33",7,0.0,2019-11-02 16:54:23.386039,2019-11-09 11:12:07.410430
1534,2019-11-08,342.0,"01,08,15,26,30,31,36",7,0.0,2019-11-02 16:54:24.584796,2019-11-09 11:12:08.510852
1535,2019-11-08,342.0,"04,15,22,23,30,33,36",7,0.0,2019-11-02 16:54:25.792953,2019-11-09 11:12:09.621731
1566,2019-11-11,1431.0,"02,07,11,14,20,27",6,0.0,2019-11-02 16:58:00.663484,2019-11-12 07:29:09.283722
1567,2019-11-11,1431.0,"05,18,25,29,33,41",6,0.0,2019-11-02 16:58:01.816893,2019-11-12 07:29:10.076230
1568,2019-11-11,1431.0,"16,18,21,26,35,42",6,0.0,2019-11-02 16:58:02.969122,2019-11-12 07:29:11.051678
1569,2019-11-11,1431.0,"02,18,22,26,38,43",6,0.0,2019-11-02 16:58:04.122126,2019-11-12 07:29:12.039042
1570,2019-11-11,1431.0,"04,16,19,33,36,42",6,0.0,2019-11-02 16:58:05.273474,2019-11-12 07:29:13.013123
1571,2019-11-14,1432.0,"02,07,11,14,20,27",6,0.0,2019-11-02 16:58:06.429595,2019-11-14 20:57:17.809880
1572,2019-11-14,1432.0,"05,18,25,29,33,41",6,0.0,2019-11-02 16:58:07.585236,2019-11-14 20:57:18.516170
1573,2019-11-14,1432.0,"16,18,21,26,35,42",6,0.0,2019-11-02 16:58:08.741329,2019-11-14 20:57:19.397694
1574,2019-11-14,1432.0,"02,18,22,26,38,43",6,0.0,2019-11-02 16:58:09.894314,2019-11-14 20:57:20.280123
1575,2019-11-14,1432.0,"04,16,19,33,36,42",6,0.0,2019-11-02 16:58:11.098557,2019-11-14 20:57:21.162214
1536,2019-11-15,343.0,"02,07,11,14,20,27,37",7,0.0,2019-11-02 16:54:26.990741,2019-11-15 21:49:31.299547
1537,2019-11-15,343.0,"06,12,18,24,30,31,34",7,0.0,2019-11-02 16:54:28.231130,2019-11-15 21:49:32.073480
1538,2019-11-15,343.0,"09,15,21,24,29,32,33",7,0.0,2019-11-02 16:54:29.432536,2019-11-15 21:49:33.045811
1539,2019-11-15,343.0,"01,08,15,26,30,31,36",7,0.0,2019-11-02 16:54:30.639507,2019-11-15 21:49:34.009805
1540,2019-11-15,343.0,"04,15,22,23,30,33,36",7,0.0,2019-11-02 16:54:32.014665,2019-11-15 21:49:34.979194
1576,2019-11-18,1433.0,"02,07,11,14,20,27",6,0.0,2019-11-02 16:58:12.250123,2019-11-19 00:14:59.529987
1577,2019-11-18,1433.0,"05,18,25,29,33,41",6,0.0,2019-11-02 16:58:13.401743,2019-11-19 00:15:00.234914
1578,2019-11-18,1433.0,"16,18,21,26,35,42",6,0.0,2019-11-02 16:58:14.561181,2019-11-19 00:15:01.116361
1579,2019-11-18,1433.0,"02,18,22,26,38,43",6,0.0,2019-11-02 16:58:15.728654,2019-11-19 00:15:01.999635
1580,2019-11-18,1433.0,"04,16,19,33,36,42",6,0.0,2019-11-02 16:58:17.246233,2019-11-19 00:15:02.881812
1581,2019-11-21,1434.0,"02,07,11,14,20,27",6,0.0,2019-11-02 16:58:18.398731,2019-11-22 04:10:23.954063
1582,2019-11-21,1434.0,"05,18,25,29,33,41",6,0.0,2019-11-02 16:58:19.917815,2019-11-22 04:10:24.724748
1583,2019-11-21,1434.0,"16,18,21,26,35,42",6,0.0,2019-11-02 16:58:21.071567,2019-11-22 04:10:25.690468
1584,2019-11-21,1434.0,"02,18,22,26,38,43",6,0.0,2019-11-02 16:58:22.225578,2019-11-22 04:10:26.712273
1585,2019-11-21,1434.0,"04,16,19,33,36,42",6,0.0,2019-11-02 16:58:23.392303,2019-11-22 04:10:27.694307
1541,2019-11-22,344.0,"02,07,11,14,20,27,37",7,0.0,2019-11-02 16:54:33.218272,2019-11-22 21:53:01.890205
1542,2019-11-22,344.0,"06,12,18,24,30,31,34",7,0.0,2019-11-02 16:54:34.422917,2019-11-22 21:53:02.756395
1543,2019-11-22,344.0,"09,15,21,24,29,32,33",7,0.0,2019-11-02 16:54:35.619852,2019-11-22 21:53:03.737899
1545,2019-11-22,344.0,"04,15,22,23,30,33,36",7,0.0,2019-11-02 16:54:38.025069,2019-11-22 21:53:05.688029
1586,2019-11-25,1435.0,"02,07,11,14,20,27",6,0.0,2019-11-02 16:58:24.544513,2019-11-26 07:48:09.327823
1587,2019-11-25,1435.0,"05,18,25,29,33,41",6,0.0,2019-11-02 16:58:25.698117,2019-11-26 07:48:10.106994
1588,2019-11-25,1435.0,"16,18,21,26,35,42",6,0.0,2019-11-02 16:58:26.851948,2019-11-26 07:48:12.618069
1589,2019-11-25,1435.0,"02,18,22,26,38,43",6,0.0,2019-11-02 16:58:28.002466,2019-11-26 07:48:14.237090
1590,2019-11-25,1435.0,"04,16,19,33,36,42",6,0.0,2019-11-02 16:58:29.157452,2019-11-26 07:48:15.214377
1591,2019-11-28,1436.0,"02,07,11,14,20,27",6,0.0,2019-11-02 16:58:30.311589,2019-11-28 21:17:23.702348
1593,2019-11-28,1436.0,"16,18,21,26,35,42",6,0.0,2019-11-02 16:58:32.635417,2019-11-28 21:17:25.387594
1594,2019-11-28,1436.0,"02,18,22,26,38,43",6,0.0,2019-11-02 16:58:33.794667,2019-11-28 21:17:26.300318
1595,2019-11-28,1436.0,"04,16,19,33,36,42",6,0.0,2019-11-02 16:58:34.965045,2019-11-28 21:17:27.231998
1546,2019-11-29,345.0,"02,07,11,14,20,27,37",7,0.0,2019-11-02 16:54:39.240063,2019-11-30 08:25:38.155228
1547,2019-11-29,345.0,"06,12,18,24,30,31,34",7,6.0,2019-11-02 16:54:40.442100,2019-11-30 08:25:38.925979
1549,2019-11-29,345.0,"01,08,15,26,30,31,36",7,0.0,2019-11-02 16:54:42.861659,2019-11-30 08:25:40.854697
1550,2019-11-29,345.0,"04,15,22,23,30,33,36",7,0.0,2019-11-02 16:54:44.059848,2019-11-30 08:25:41.817842
1596,2019-12-02,1437.0,"02,07,11,14,20,27",6,0.0,2019-11-02 16:58:36.119592,2019-12-02 22:16:25.158312
1597,2019-12-02,1437.0,"05,18,25,29,33,41",6,0.0,2019-11-02 16:58:37.270244,2019-12-02 22:16:25.936325
1598,2019-12-02,1437.0,"16,18,21,26,35,42",6,0.0,2019-11-02 16:58:38.600802,2019-12-02 22:16:26.919497
1599,2019-12-02,1437.0,"02,18,22,26,38,43",6,0.0,2019-11-02 16:58:39.753162,2019-12-02 22:16:27.889175
1600,2019-12-02,1437.0,"04,16,19,33,36,42",6,0.0,2019-11-02 16:58:40.905449,2019-12-02 22:16:28.868537
1544,2019-11-22,344.0,"01,08,15,26,30,31,36",7,0.0,2019-11-02 16:54:36.817955,2019-11-22 21:53:04.708126
1592,2019-11-28,1436.0,"05,18,25,29,33,41",6,0.0,2019-11-02 16:58:31.473544,2019-11-28 21:17:24.489861
1548,2019-11-29,345.0,"09,15,21,24,29,32,33",7,0.0,2019-11-02 16:54:41.644331,2019-11-30 08:25:39.888701
1601,2019-12-05,1438.0,"02,07,11,14,20,27",6,0.0,2019-12-06 10:57:32.340237,2019-12-06 11:03:51.750114
1602,2019-12-05,1438.0,"08,20,24,28,31,39",6,0.0,2019-12-06 10:57:44.086012,2019-12-06 11:03:52.493818
1603,2019-12-05,1438.0,"05,25,31,36,40,43",6,0.0,2019-12-06 10:57:47.668223,2019-12-06 11:03:53.426350
1604,2019-12-05,1438.0,"17,19,22,25,36,41",6,0.0,2019-12-06 10:57:50.154149,2019-12-06 11:03:54.357983
1605,2019-12-05,1438.0,"09,18,24,29,31,41",6,0.0,2019-12-06 10:57:54.699947,2019-12-06 11:03:55.284326
1651,2019-12-06,346.0,"02,07,11,14,20,27,37",7,0.0,2019-12-06 11:05:00.340580,2019-12-07 00:17:53.201674
1652,2019-12-06,346.0,"01,09,14,27,29,31,36",7,0.0,2019-12-06 11:05:01.694523,2019-12-07 00:17:53.858951
1653,2019-12-06,346.0,"16,19,22,24,28,33,37",7,0.0,2019-12-06 11:05:03.053594,2019-12-07 00:17:54.704238
1654,2019-12-06,346.0,"07,18,19,25,30,32,37",7,0.0,2019-12-06 11:05:04.429622,2019-12-07 00:17:55.529574
1655,2019-12-06,346.0,"06,18,19,23,26,29,36",7,0.0,2019-12-06 11:05:05.798435,2019-12-07 00:17:56.348614
1606,2019-12-09,1439.0,"02,07,11,14,20,27",6,0.0,2019-12-06 10:57:57.603105,2019-12-09 21:59:13.823307
1607,2019-12-09,1439.0,"08,20,24,28,31,39",6,0.0,2019-12-06 10:58:04.078828,2019-12-09 21:59:14.598415
1608,2019-12-09,1439.0,"05,25,31,36,40,43",6,0.0,2019-12-06 10:58:11.838311,2019-12-09 21:59:15.584659
1609,2019-12-09,1439.0,"17,19,22,25,36,41",6,0.0,2019-12-06 10:58:13.548582,2019-12-09 21:59:16.814791
1610,2019-12-09,1439.0,"09,18,24,29,31,41",6,0.0,2019-12-06 10:58:14.900155,2019-12-09 21:59:17.811176
1611,2019-12-12,1440.0,"02,07,11,14,20,27",6,0.0,2019-12-06 10:58:18.614863,2019-12-15 19:46:03.264623
1612,2019-12-12,1440.0,"08,20,24,28,31,39",6,0.0,2019-12-06 10:58:19.929776,2019-12-15 19:46:04.096197
1613,2019-12-12,1440.0,"05,25,31,36,40,43",6,0.0,2019-12-06 10:58:21.236345,2019-12-15 19:46:05.113035
1614,2019-12-12,1440.0,"17,19,22,25,36,41",6,0.0,2019-12-06 10:58:22.548307,2019-12-15 19:46:06.117507
1615,2019-12-12,1440.0,"09,18,24,29,31,41",6,0.0,2019-12-06 10:58:27.048796,2019-12-15 19:46:07.100483
1656,2019-12-13,347.0,"02,07,11,14,20,27,37",7,0.0,2019-12-06 11:05:07.155445,2019-12-15 19:46:15.193768
1657,2019-12-13,347.0,"01,09,14,27,29,31,36",7,0.0,2019-12-06 11:05:09.292566,2019-12-15 19:46:15.994165
1658,2019-12-13,347.0,"16,19,22,24,28,33,37",7,0.0,2019-12-06 11:05:10.844085,2019-12-15 19:46:17.056683
1659,2019-12-13,347.0,"07,18,19,25,30,32,37",7,0.0,2019-12-06 11:05:12.204369,2019-12-15 19:46:18.162564
1660,2019-12-13,347.0,"06,18,19,23,26,29,36",7,0.0,2019-12-06 11:05:13.563441,2019-12-15 19:46:19.322016
1616,2019-12-16,1441.0,"02,07,11,14,20,27",6,0.0,2019-12-06 10:58:29.050985,2019-12-17 08:00:18.500173
1617,2019-12-16,1441.0,"08,20,24,28,31,39",6,0.0,2019-12-06 10:58:30.406815,2019-12-17 08:00:19.294074
1618,2019-12-16,1441.0,"05,25,31,36,40,43",6,0.0,2019-12-06 10:58:31.772891,2019-12-17 08:00:20.445081
